Unnamed: 0,q_id,item_id,scenario_id,condition,qform,ws,prompt_no_ws,prompt_ws,ws_description,speakerA,qud,speakerB,acc_response,null_response,nun_response,verbatim_response,vb_one_response,vb_both_response,acc_no_ws,acc_ws,null_no_ws,null_ws,nun_no_ws,nun_ws,verbatim_no_ws,verbatim_ws,vb_one_no_ws,vb_one_ws,vb_both_no_ws,vb_both_ws,acc_no_ws_logprob,acc_ws_logprob,null_no_ws_logprob,null_ws_logprob,nun_no_ws_logprob,nun_ws_logprob,verbatim_no_ws_logprob,verbatim_ws_logprob,vb_one_no_ws_logprob,vb_one_ws_logprob,vb_both_no_ws_logprob,vb_both_ws_logprob
200,201,Crit26,26,WhQ-One,WhQ,One,용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다.,용재,다혜는 뭘 적었어?,유미,이름을 적었어.,이름 적었어.,이름은 적었어.,이름만 적었어.,이름만 적었어.,이름이랑 주소를 둘 다 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,-11.50744043565033,-11.858541969872988,-10.944847870597169,-11.396855017688187,-11.076905278553603,-11.672994931765958,-11.535552283353672,-11.903242918902938,-11.535552283353672,-11.903242918902938,-10.663235454082027,-11.018890431362916
201,202,Crit26,26,WhQ-Both,WhQ,Both,용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다.,용재,다혜는 뭘 적었어?,유미,이름을 적었어.,이름 적었어.,이름은 적었어.,이름이랑 주소를 둘 다 적었어.,이름만 적었어.,이름이랑 주소를 둘 다 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,-11.50744043565033,-11.972877200780257,-10.944847870597169,-11.468736341309194,-11.076905278553603,-11.794540384869372,-10.663235454082027,-11.233270794352528,-11.535552283353672,-11.982623586213109,-10.663235454082027,-11.233270794352528
208,209,Crit27,27,WhQ-One,WhQ,One,소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다.,소윤,미영이는 뭘 입었어?,민정,수영복을 입었어.,수영복 입었어.,수영복은 입었어.,수영복만 입었어.,수영복만 입었어.,수영복이랑 반바지를 둘 다 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,-10.671537272904173,-11.286759682090471,-10.558400297211742,-11.015136986819964,-10.675159519078685,-11.076466331646586,-10.796358579716085,-11.60840837026494,-10.796358579716085,-11.60840837026494,-10.320644602976252,-11.059208805630096
209,210,Crit27,27,WhQ-Both,WhQ,Both,소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다.,소윤,미영이는 뭘 입었어?,민정,수영복을 입었어.,수영복 입었어.,수영복은 입었어.,수영복이랑 반바지를 둘 다 입었어.,수영복만 입었어.,수영복이랑 반바지를 둘 다 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,-10.671537272904173,-11.433805815163836,-10.558400297211742,-11.238798805302968,-10.675159519078685,-11.44754585407677,-10.320644602976252,-11.245410893297803,-10.796358579716085,-11.765470383995156,-10.320644602976252,-11.245410893297803
216,217,Crit28,28,WhQ-One,WhQ,One,수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다.,수정,승윤이는 뭘 날랐어?,재호,식재료를 날랐어.,식재료 날랐어.,식재료는 날랐어.,식재료만 날랐어.,식재료만 날랐어.,식재료랑 음식을 둘 다 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,-11.300441720392316,-12.597224246927093,-10.650719740529825,-11.874936632238118,-10.8349833763639,-11.71820502168434,-11.141077519592203,-12.543668449959451,-11.141077519592203,-12.543668449959451,-10.558222008563634,-11.397919335137926
217,218,Crit28,28,WhQ-Both,WhQ,Both,수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다.,수정,승윤이는 뭘 날랐어?,재호,식재료를 날랐어.,식재료 날랐어.,식재료는 날랐어.,식재료랑 음식을 둘 다 날랐어.,식재료만 날랐어.,식재료랑 음식을 둘 다 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,-11.300441720392316,-12.388306721074708,-10.650719740529825,-11.770245811415018,-10.8349833763639,-11.679203541220064,-10.558222008563634,-11.361970437294223,-11.141077519592203,-12.630839013820223,-10.558222008563634,-11.361970437294223
224,225,Crit29,29,WhQ-One,WhQ,One,이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다.,이준,도윤이는 뭘 썼어?,형수,드라이버를 썼어.,드라이버 썼어.,드라이버는 썼어.,드라이버만 썼어.,드라이버만 썼어.,드라이버랑 드릴을 둘 다 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,-10.807925971766,-11.790033816862628,-10.342703034128023,-11.330505264883426,-10.291021008732049,-11.191780140513067,-10.566454101470477,-11.547486989222053,-10.566454101470477,-11.547486989222053,-10.166346562859776,-11.283849192287056
225,226,Crit29,29,WhQ-Both,WhQ,Both,이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다.,이준,도윤이는 뭘 썼어?,형수,드라이버를 썼어.,드라이버 썼어.,드라이버는 썼어.,드라이버랑 드릴을 둘 다 썼어.,드라이버만 썼어.,드라이버랑 드릴을 둘 다 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,-10.807925971766,-11.789902119746651,-10.342703034128023,-11.220947926435866,-10.291021008732049,-11.428045542489745,-10.166346562859776,-11.34354958014615,-10.566454101470477,-11.838273904038902,-10.166346562859776,-11.34354958014615
232,233,Crit30,30,WhQ-One,WhQ,One,혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다.,혜령,하솔이는 뭘 배웠어?,도완,초상화를 배웠어.,초상화 배웠어.,초상화는 배웠어.,초상화만 배웠어.,초상화만 배웠어.,초상화랑 풍경화를 둘 다 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,-12.382031175338124,-12.742180830889565,-12.007068277308187,-12.37020807015906,-12.157429863759404,-12.24360551042155,-11.769618171437472,-12.402843746071698,-11.769618171437472,-12.402843746071698,-11.369373834011917,-12.032346193245996
233,234,Crit30,30,WhQ-Both,WhQ,Both,혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다.,혜령,하솔이는 뭘 배웠어?,도완,초상화를 배웠어.,초상화 배웠어.,초상화는 배웠어.,초상화랑 풍경화를 둘 다 배웠어.,초상화만 배웠어.,초상화랑 풍경화를 둘 다 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,-12.382031175338124,-12.656097009568992,-12.007068277308187,-12.179949443778629,-12.157429863759404,-12.373950425633115,-11.369373834011917,-12.15040430959715,-11.769618171437472,-12.448504214230171,-11.369373834011917,-12.15040430959715
240,241,Crit31,31,WhQ-One,WhQ,One,도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다.,도경,예지는 뭘 모았어?,재현,페트병을 모았어.,페트병 모았어.,페트병은 모았어.,페트병만 모았어.,페트병만 모았어.,페트병이랑 유리병을 둘 다 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,-11.42091916620558,-11.737416668865697,-11.558537495423405,-11.953962695040548,-11.49155039405618,-11.666538189400349,-11.830582805143273,-11.901631863953446,-11.830582805143273,-11.901631863953446,-10.385488562243594,-10.9757110925952
241,242,Crit31,31,WhQ-Both,WhQ,Both,도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다.,도경,예지는 뭘 모았어?,재현,페트병을 모았어.,페트병 모았어.,페트병은 모았어.,페트병이랑 유리병을 둘 다 모았어.,페트병만 모았어.,페트병이랑 유리병을 둘 다 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,-11.42091916620558,-11.844951977483529,-11.558537495423405,-11.989948128049765,-11.49155039405618,-11.91072447091619,-10.385488562243594,-10.943021890212489,-11.830582805143273,-11.99942216523614,-10.385488562243594,-10.943021890212489
