Unnamed: 0,q_id,item_id,scenario_id,condition,qform,ws,prompt_no_ws,prompt_ws,ws_description,speakerA,qud,speakerB,acc_response,null_response,nun_response,verbatim_response,vb_one_response,vb_both_response,acc_no_ws,acc_ws,null_no_ws,null_ws,nun_no_ws,nun_ws,verbatim_no_ws,verbatim_ws,vb_one_no_ws,vb_one_ws,vb_both_no_ws,vb_both_ws,acc_no_ws_logprob,acc_ws_logprob,null_no_ws_logprob,null_ws_logprob,nun_no_ws_logprob,nun_ws_logprob,verbatim_no_ws_logprob,verbatim_ws_logprob,vb_one_no_ws_logprob,vb_one_ws_logprob,vb_both_no_ws_logprob,vb_both_ws_logprob
193,194,Crit25,25,WhQ-Both,WhQ,Both,민규: 지훈이는 뭘 읽었어? 종현: ,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다. 민규: 지훈이는 뭘 읽었어? 종현: ,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다.,민규,지훈이는 뭘 읽었어?,종현,소설을 읽었어.,소설 읽었어.,소설은 읽었어.,소설이랑 잡지를 둘 다 읽었어.,소설만 읽었어.,소설이랑 잡지를 둘 다 읽었어.,민규: 지훈이는 뭘 읽었어? 종현: 소설을 읽었어.,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다. 민규: 지훈이는 뭘 읽었어? 종현: 소설을 읽었어.,민규: 지훈이는 뭘 읽었어? 종현: 소설 읽었어.,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다. 민규: 지훈이는 뭘 읽었어? 종현: 소설 읽었어.,민규: 지훈이는 뭘 읽었어? 종현: 소설은 읽었어.,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다. 민규: 지훈이는 뭘 읽었어? 종현: 소설은 읽었어.,민규: 지훈이는 뭘 읽었어? 종현: 소설이랑 잡지를 둘 다 읽었어.,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다. 민규: 지훈이는 뭘 읽었어? 종현: 소설이랑 잡지를 둘 다 읽었어.,민규: 지훈이는 뭘 읽었어? 종현: 소설만 읽었어.,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다. 민규: 지훈이는 뭘 읽었어? 종현: 소설만 읽었어.,민규: 지훈이는 뭘 읽었어? 종현: 소설이랑 잡지를 둘 다 읽었어.,종현이는 지훈이가 소설과 잡지를 둘 다 읽었다고 답하려고 합니다. 민규: 지훈이는 뭘 읽었어? 종현: 소설이랑 잡지를 둘 다 읽었어.,-11.739972115716304,-11.49366833140469,-11.33625149879349,-10.96053610302948,-11.291263354384434,-10.868173123652149,-11.064057694684143,-10.866777075960792,-11.960895198991658,-11.829947166358172,-11.064057694684143,-10.866777075960792
200,201,Crit26,26,WhQ-One,WhQ,One,용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다.,용재,다혜는 뭘 적었어?,유미,이름을 적었어.,이름 적었어.,이름은 적었어.,이름만 적었어.,이름만 적었어.,이름이랑 주소를 둘 다 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,유미는 다혜가 이름과 주소 중에 이름만 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,-12.03655913706015,-12.051571513196052,-11.6427417516196,-11.384479981279544,-11.11308948816992,-11.458913003591675,-11.539933379984618,-11.603080897740838,-11.539933379984618,-11.603080897740838,-11.116348534548488,-10.876382320530867
201,202,Crit26,26,WhQ-Both,WhQ,Both,용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: ,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다.,용재,다혜는 뭘 적었어?,유미,이름을 적었어.,이름 적었어.,이름은 적었어.,이름이랑 주소를 둘 다 적었어.,이름만 적었어.,이름이랑 주소를 둘 다 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름을 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름은 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름만 적었어.,용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,유미는 다혜가 이름과 주소를 둘 다 적었다고 답하려고 합니다. 용재: 다혜는 뭘 적었어? 유미: 이름이랑 주소를 둘 다 적었어.,-12.03655913706015,-12.329279942948418,-11.6427417516196,-11.706122710234425,-11.11308948816992,-11.464031880144868,-11.116348534548488,-11.473818348217437,-11.539933379984618,-11.946518540237314,-11.116348534548488,-11.473818348217437
208,209,Crit27,27,WhQ-One,WhQ,One,소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다.,소윤,미영이는 뭘 입었어?,민정,수영복을 입었어.,수영복 입었어.,수영복은 입었어.,수영복만 입었어.,수영복만 입었어.,수영복이랑 반바지를 둘 다 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,민정이는 미영이가 수영복과 반바지 중에 수영복만 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,-11.129800225688111,-11.287400777252364,-10.79045982222613,-10.975253074795674,-11.082252414363753,-11.242557284607368,-11.232167193840809,-11.57951453502108,-11.232167193840809,-11.57951453502108,-10.672803171809116,-10.75160799680079
209,210,Crit27,27,WhQ-Both,WhQ,Both,소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: ,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다.,소윤,미영이는 뭘 입었어?,민정,수영복을 입었어.,수영복 입었어.,수영복은 입었어.,수영복이랑 반바지를 둘 다 입었어.,수영복만 입었어.,수영복이랑 반바지를 둘 다 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복만 입었어.,소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,민정이는 미영이가 수영복과 반바지를 둘 다 입었다고 답하려고 합니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복이랑 반바지를 둘 다 입었어.,-11.129800225688111,-11.333690554804086,-10.79045982222613,-10.961463977451588,-11.082252414363753,-11.376614091298578,-10.672803171809116,-11.10981337737684,-11.232167193840809,-11.68697826564349,-10.672803171809116,-11.10981337737684
216,217,Crit28,28,WhQ-One,WhQ,One,수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다.,수정,승윤이는 뭘 날랐어?,재호,식재료를 날랐어.,식재료 날랐어.,식재료는 날랐어.,식재료만 날랐어.,식재료만 날랐어.,식재료랑 음식을 둘 다 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,재호는 승윤이가 식재료와 음식 중에 식재료만 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,-12.7883357763586,-13.311413431495769,-11.90325591397759,-12.634461800873993,-11.725237866399494,-12.616657375994178,-12.32787331497257,-12.94032533360434,-12.32787331497257,-12.94032533360434,-11.33766341799319,-11.729171418150418
217,218,Crit28,28,WhQ-Both,WhQ,Both,수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: ,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다.,수정,승윤이는 뭘 날랐어?,재호,식재료를 날랐어.,식재료 날랐어.,식재료는 날랐어.,식재료랑 음식을 둘 다 날랐어.,식재료만 날랐어.,식재료랑 음식을 둘 다 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료를 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료는 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료만 날랐어.,수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,재호는 승윤이가 식재료와 음식을 둘 다 날랐다고 답하려고 합니다. 수정: 승윤이는 뭘 날랐어? 재호: 식재료랑 음식을 둘 다 날랐어.,-12.7883357763586,-13.368078889830397,-11.90325591397759,-12.6712884551565,-11.725237866399494,-12.685680674029628,-11.33766341799319,-11.918262120027157,-12.32787331497257,-13.063001942719808,-11.33766341799319,-11.918262120027157
224,225,Crit29,29,WhQ-One,WhQ,One,이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다.,이준,도윤이는 뭘 썼어?,형수,드라이버를 썼어.,드라이버 썼어.,드라이버는 썼어.,드라이버만 썼어.,드라이버만 썼어.,드라이버랑 드릴을 둘 다 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,형수는 도윤이가 드라이버와 드릴 중에 드라이버만 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,-11.690958227819277,-12.436200665154471,-10.897357118892712,-11.60945060522277,-10.807288450164227,-11.486146117025855,-11.363972836720862,-12.239396962765095,-11.363972836720862,-12.239396962765095,-10.473069852422848,-11.305593785661872
225,226,Crit29,29,WhQ-Both,WhQ,Both,이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: ,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다.,이준,도윤이는 뭘 썼어?,형수,드라이버를 썼어.,드라이버 썼어.,드라이버는 썼어.,드라이버랑 드릴을 둘 다 썼어.,드라이버만 썼어.,드라이버랑 드릴을 둘 다 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버를 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버는 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버만 썼어.,이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,형수는 도윤이가 드라이버와 드릴을 둘 다 썼다고 답하려고 합니다. 이준: 도윤이는 뭘 썼어? 형수: 드라이버랑 드릴을 둘 다 썼어.,-11.690958227819277,-12.508435978524222,-10.897357118892712,-11.70859864844397,-10.807288450164227,-11.483692133020812,-10.473069852422848,-11.611297674700646,-11.363972836720862,-12.354256351575202,-10.473069852422848,-11.611297674700646
232,233,Crit30,30,WhQ-One,WhQ,One,혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다.,혜령,하솔이는 뭘 배웠어?,도완,초상화를 배웠어.,초상화 배웠어.,초상화는 배웠어.,초상화만 배웠어.,초상화만 배웠어.,초상화랑 풍경화를 둘 다 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,도완이는 하솔이가 초상화와 풍경화 중에 초상화만 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,-12.718923271884655,-12.306680428549038,-12.163627659283064,-12.03046572698848,-12.05009141581053,-11.626406891241428,-12.101691675059168,-12.24365571389318,-12.101691675059168,-12.24365571389318,-11.48680742314054,-11.917543428850871
233,234,Crit30,30,WhQ-Both,WhQ,Both,혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: ,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다.,혜령,하솔이는 뭘 배웠어?,도완,초상화를 배웠어.,초상화 배웠어.,초상화는 배웠어.,초상화랑 풍경화를 둘 다 배웠어.,초상화만 배웠어.,초상화랑 풍경화를 둘 다 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화를 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화는 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화만 배웠어.,혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,도완이는 하솔이가 초상화와 풍경화를 둘 다 배웠다고 답하려고 합니다. 혜령: 하솔이는 뭘 배웠어? 도완: 초상화랑 풍경화를 둘 다 배웠어.,-12.718923271884655,-12.911491442915011,-12.163627659283064,-12.70428829333847,-12.05009141581053,-12.299123668323643,-11.48680742314054,-12.417804056658117,-12.101691675059168,-13.01050629211406,-11.48680742314054,-12.417804056658117
240,241,Crit31,31,WhQ-One,WhQ,One,도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다.,도경,예지는 뭘 모았어?,재현,페트병을 모았어.,페트병 모았어.,페트병은 모았어.,페트병만 모았어.,페트병만 모았어.,페트병이랑 유리병을 둘 다 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,재현이는 예지가 페트병과 유리병 중에 페트병만 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,-12.54227787850671,-12.593760391311417,-12.32474501025142,-12.725457143595648,-11.929484664337592,-12.31010394038615,-12.277584869828225,-12.631302022156984,-12.277584869828225,-12.631302022156984,-11.045236917300342,-11.464926624784294
241,242,Crit31,31,WhQ-Both,WhQ,Both,도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: ,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다.,도경,예지는 뭘 모았어?,재현,페트병을 모았어.,페트병 모았어.,페트병은 모았어.,페트병이랑 유리병을 둘 다 모았어.,페트병만 모았어.,페트병이랑 유리병을 둘 다 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병을 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병은 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병만 모았어.,도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,재현이는 예지가 페트병과 유리병을 둘 다 모았다고 답하려고 합니다. 도경: 예지는 뭘 모았어? 재현: 페트병이랑 유리병을 둘 다 모았어.,-12.54227787850671,-12.845162940897335,-12.32474501025142,-12.835576840268564,-11.929484664337592,-12.44504054979054,-11.045236917300342,-11.716505975502868,-12.277584869828225,-12.834522164566454,-11.045236917300342,-11.716505975502868
